"response"	"v1"	"v2"	"v3"	"v4"	"v5"	"v6"	"v7"	"v8"	"v9"	"v10"	"v11"	"v12"	"v13"	"v14"	"v15"	"v16"	"v17"	"v18"	"v19"	"v20"	"v21"	"v22"	"v23"	"v24"	"v25"	"v26"	"v27"	"v28"	"v29"	"v30"	"v31"	"v32"	"v33"	"v34"	"v35"	"v36"	"v37"	"v38"	"v39"	"v40"	"v41"	"v42"	"v43"	"v44"	"v45"	"v46"	"v47"	"v48"	"v49"	"v50"	"v51"	"v52"	"v53"	"v54"	"v55"	"v56"	"v57"	"v58"	"v59"	"v60"	"v61"	"v62"	"v63"	"v64"	"v65"	"v66"	"v67"	"v68"	"v69"	"v70"	"v71"	"v72"	"v73"	"v74"	"v75"	"v76"	"v77"	"v78"	"v79"	"v80"	"v81"	"v82"	"v83"	"v84"	"v85"	"v86"	"v87"	"v88"	"v89"	"v90"	"v91"	"v92"	"v93"	"v94"	"v95"	"v96"	"v97"	"v98"	"v99"	"v100"	"v101"	"v102"	"v103"	"v104"	"v105"	"v106"	"v107"	"v108"	"v109"	"v110"	"v111"	"v112"	"v113"	"v114"	"v115"	"v116"	"v117"	"v118"	"v119"	"v120"	"v121"	"v122"	"v123"	"v124"	"v125"	"v126"	"v127"	"v128"	"v129"	"v130"	"v131"	"all.var.na.count"
"Class_0"	2.58741317034	7.13388858974	4	5.08367029035	6.39542611796	3.07692249696	3.98601337673	0.0131742794435	11.428571981	1.05032741655	14.6774194506	6.34595826934	2.04592701637	12.603403645	1.86011928227	3.07692208625	3.67778364276	0.0975336020162	0.134914284519	17.9102256895	7.91961689087	14015	-5.6083062648e-07	3	0.19824171849	2.82051246969	3.49650426191	0.609364988871	7.83216772023	4	2	1.25874079388	1.81818220514	7.60277145216	7.13286640709	12.2784053141	0.701755378835	0	1.72465765243	7.73605394198	6.36363565537	12.4475514576	3.54838656597	10.7926724791	9.19807858157	0.143877198925	9	12.1939032779	7.06293757685	1.29264250695	9.214915332	5	14.6428564326	0.0596198756027	1.04895024209	52	4.75524424576	0.434783449139	10.9825780534	2.56410227999	16.0872601583	1	0.143573617955	6.24063637891	16.0294298027	1	8.67132892999	16.9565227376	7.69230813876	7.43849072597	6	1	2.01612951391	2	4	2.31692534739	4.96503596387	13.8461543538	3	1.90476123676	9.10337128036	8.70402876287	1.88811276542	0.83916147042	3.11688381745	1.04895016494	5.99806673267	5.87412578746	0.0772957270828	0.978594738627	4	0.282235085262	4.92421578228	3.99954790959	0.318315284374	5.7342651252	7.01754314379	11.2013077231	1.28205114824	19.1304357102	7.47960986823	0.307863020526	4.58969678096	1.60073198456	0.0055191034099	12.4129257412	5	1.90758513304	1.95723591938	1	3.35664281328	5	21	15.7440132767	12.3076932267	3.57142827586	4.56886894872	7.71929755746	8.65779594006e-07	1.59420277382	2.67326827279	9.52380896879	2.10273374395	0.0659897048134	89	2.05123963305	4.58916094727	1.42754552392	0	0.912279869145	3.07692213995	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	0.765865067621	-999	6.4179326495	-999	11.8667076716	-999	-999	-999	-999	-999	-999	7.4828924256	23183	-999	5	-999	-999	-999	-999	-999	4	2	-999	-999	6.96550940391	-999	-999	-999	0	-999	8.45742046782	-999	-999	-999	-999	-999	-999	3	-999	-999	0.512068051844	-999	7	-999	-999	-999	21	-999	-999	-999	-999	-999	2	-999	-999	-999	1	-999	-999	-999	-999	6	3	-999	2	4	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	2	-999	7	1	15.0083485544	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	76	-999	-999	-999	1	-999	-999	100
"Class_1"	1.00135246178	8.62899011529	4	5.34519919811	6.6442510742	2.38159616657	3.6806487912	0.0348203161525	11.7948715407	1.05032755972	15.0769224892	6.18175986794	1.95120295963	12.3361054203	1.6772600597	3.33333298641	3.76546821163	0.3215765955	0.143457135734	17.528041288	7.73773805486	16219	-8.66221973343e-07	5	0.13558725162	2.03428002422	4.65493971835	1.57793481714	6.38700955075	1	2	0.933693804148	1.29905232429	6.35952756866	6.33288262042	12.1475315766	0.294117135116	0	5.32593826788	9.70190325069	5.30446621549	10.7442485157	3.15384700263	10.5050627569	8.2401476468	0.112522542565	9	12.1925135346	6.00811890916	1.74895424965	7.94635300459	8	15.0847461733	0.0799002688518	0.487144912744	101	3.7347768296	0.527473169471	8.82884922935	1.9350479334	15.8313741871	3	0.12398334657	6.37245391283	15.8166863021	1	7.03653504311	13.0549454694	5.00000013778	6.57812906867	2	3	1.84294803749	2	2	2.34065263736	5.35859170136	15.0000009588	3	2.05128225462	8.85158786327	8.76824261459	1.4614350922	0.649526268134	1.17646959341	0.771312926569	7.45317194934	2.32746950029	0.0481638247891	1.01344072023	8	0.237997001657	5.11263136179	3.92698658613	0.268220279811	4.81732039679	5.73529369879	12.7201741439	0.893098340685	19.0769233183	7.05020160794	1.25821945848	4.713912112	1.15049705525	0.0182561717053	12.4419763011	4	2.21136685778	2.18750066165	1	2.92286953977	12	4	14.5603307429	14.9999995969	3.30508454219	4.86002310623	6.02941275987	0.397661316203	2.02197871084	2.4324325246	9.74359064427	1.74455095374	0.00192781862977	69	1.9993229096	5.98782038986	1.50863511402	0	0.705882012258	1.66666667982	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	2.07877381478	-999	6.88529847542	-999	12.9143537828	-999	-999	-999	-999	-999	-999	7.22910154623	14464	-999	4	-999	-999	-999	-999	-999	1	3	-999	-999	3.53376219311	-999	-999	-999	0	-999	15.2051232403	-999	-999	-999	-999	-999	-999	3	-999	-999	1.89274375245	-999	11	-999	-999	-999	52	-999	-999	-999	-999	-999	0	-999	-999	-999	1	-999	-999	-999	-999	3	2	-999	2	2	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	2	-999	7	1	9.56371327452	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	29	-999	-999	-999	2	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.18161845859	-999	6.18367115487	-999	10.7520936449	-999	-999	-999	-999	-999	-999	6.15985155823	19309	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	6.53003153628	-999	-999	-999	0	-999	9.56443108869	-999	-999	-999	-999	-999	-999	5	-999	-999	2.01159052906	-999	11	-999	-999	-999	119	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	10	7	14.7513108736	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	42	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.05032815162	-999	6.3179761405	-999	9.6035421244	-999	-999	-999	-999	-999	-999	5.04842428432	9473	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	7.48288528477	-999	-999	-999	0	-999	7.92561995262	-999	-999	-999	-999	-999	-999	10	-999	-999	1.37040504727	-999	8	-999	-999	-999	127	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	12	1	15.6466222515	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	40	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.29102931025	-999	6.10140561226	-999	11.7336085767	-999	-999	-999	-999	-999	-999	6.78004129368	5531	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	3.24744219259	-999	-999	-999	0	-999	14.8650599692	-999	-999	-999	-999	-999	-999	3	-999	-999	2.46350196413	-999	13	-999	-999	-999	99	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	2	-999	7	1	10.2807052077	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	77	-999	-999	-999	0	-999	-999	100
"Class_1"	1.98678305602	5.56827276709	1	4.05935402541	9.53460329478	2.23048249355	3.3457241156	0.519074063593	7.46835497651	5.77680507914	15.4012620977	10.1897816904	3.96201318313	15.7837107602	1.96103319524	4.29751976508	2.87131728611	0.648809157	0.202889256482	17.5721799456	9.20381124691	18472	6.27021475624e-07	5	0.843019216089	2.05975531912	3.18050421249	5.17425615671	8.16191703018	3	1	1.46220568147	1.99917335921	6.76190704372	7.40190007579	14.3235045303	0.641974499262	0	4.26766692429e-07	13.8224444351	7.05493571277	13.9281290475	2.45266023004	10.2663848191	9.49766105664	0.774686059931	4	13.1105420211	7.97191250803	0.256768630124	6.80175919544	3	15.6477738891	0.596986402621	1.28872285124	8	4.75836373701	3.33333350616	11.7787736701	1.86286560251	15.3212856473	0	0.858359524722	5.22003703668	15.8005280646	1	9.16150286263	19.5860561157	8.59504050876	13.4472941847	6	0	2.21671189532	2	4	1.69888892507	7.31102940789	13.5537185024	16	1.64556874949	6.79821839508	3.47890356485	2.0322177939	1.28872311226	2.60078088628	1.15241560969	11.9627459935	1.75134297761	0.819265774426	1.20764634586	2	0.373672445663	5.8590323152	5.04852258933	0.425247495004	6.38579197683	6.07407331908	7.51791383862	1.71141473548	16.6230935623	6.69487224775	2.6130459738	6.652312395	2.84549378305	0.374145084947	11.3407313304	6	2.58801320315	4.89344693215	3	3.42007338672	15	1	10.229848509	11.404957788	2.48987891779	11.302394896	6.71604863988	2.04782084964	0.413942836008	2.54922192446	5.8860763136	3.571579806	0.0973987173097	13	2.32446722607	1.25464636597	2.14062248175	0	1.19506138734	2.14876072767	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.0503278484	-999	6.65165480711	-999	11.6980216172	-999	-999	-999	-999	-999	-999	7.02273594275	4188	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	3.40997165574	-999	-999	-999	0	-999	14.3658200711	-999	-999	-999	-999	-999	-999	9	-999	-999	0.443107979476	-999	7	-999	-999	-999	52	-999	-999	-999	-999	-999	1	-999	-999	-999	3	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	11	19	9.71149607418	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	70	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.83807531573	-999	6.11667499559	-999	11.2729724258	-999	-999	-999	-999	-999	-999	6.06155549532	15514	-999	3	-999	-999	-999	-999	-999	1	2	-999	-999	6.87372337525	-999	-999	-999	0	-999	9.68164418685	-999	-999	-999	-999	-999	-999	6	-999	-999	3.53752399417	-999	12	-999	-999	-999	102	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	2	1	-999	2	2	-999	-999	-999	11	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	1	-999	3	5	15.1914469711	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	85	-999	-999	-999	0	-999	-999	100
"Class_1"	0.554722861962	7.1988038761	4	3.83032408576	5.87760638209	1.85906971149	2.51874045883	0.0271160174756	10.8045976372	1.83807362713	15.2666660825	7.22805493176	3.72837051057	11.7851785351	2.92968675359	4.54545497552	2.89535605967	0.303200840343	0.220396674303	17.6275399363	6.66074868438	16266	1.49083764417e-07	4	0.0630758971465	1.31934041583	2.75862045167	1.42399025541	7.67616131066	6	2	2.11394374869	2.63868096272	3.195698942	9.11544166726	12.5163594983	0.238094241049	0	5.24524142833	15.4974321582	6.86656709282	12.8935536845	1.60000091021	9.73420380816	7.88800812946	0.0756792260374	7	13.4580788736	7.73613131545	0.448977476854	8.32892056343	8	15.3906259073	0.0361908937122	2.06896452934	99	3.83808112571	0.186480383316	9.37104032838	1.26436772715	14.7248110633	1	0.071097248676	5.09065460304	15.0096508807	1	8.99550206507	13.1468528678	10.4545445759	9.48003342669	6	1	3.26388792839	2	4	1.75426737019	6.77661137841	14.5454553319	13	2.29885076392	9.62931974793	8.52305873807	2.87856153723	1.79909983733	2.10526380184	1.61918994071	7.10960560209	1.79910016123	0.0264941346733	0.927083767349	8	0.490833873127	4.56844168817	4.12858080499	0.583537227933	5.90704548977	5.47619089015	9.65202106998	0.934533731385	18.7412596281	6.15135996205	1.94087171846	5.60121966919	2.84353600904	0.0116128674078	10.7020650791	4	1.22696642547	1.5460530206	1	3.59820130767	11	19	8.28278667699	9.09090890302	1.79687529303	4.0164244668	5.71428515978	5.61851312515e-07	2.00466217526	3.72092950796	8.27586174803	2.81785694633	0.0193121808476	66	1.82423428614	3.82308877856	1.27066482552	0	2.09523871524	0.454544654976	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	3.93873059977	-999	8.80560062961	-999	12.4405721025	-999	-999	-999	-999	-999	-999	6.57632100528	420	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	8.88521506383	-999	-999	-999	0	-999	8.61515119412	-999	-999	-999	-999	-999	-999	9	-999	-999	0.352138427884	-999	6	-999	-999	-999	107	-999	-999	-999	-999	-999	3	-999	-999	-999	1	-999	-999	-999	-999	6	3	-999	2	4	-999	-999	-999	9	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	3	19	14.8436605705	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	68	-999	-999	-999	0	-999	-999	100
"Class_1"	0.732914946851	1.92294990956	4	1.08929731039	7.73662139035	1.47903641931	1.7563545746	2.53697727305	10.3671696972	1.31291095698	14.6291968171	6.75209711392	5.07091227527	12.1316470212	2.88875836947	5.67441849344	0.534071182243	0.840341245535	0.344781201548	15.4154159608	7.31123032251	11792	17.5824398997	4	1.9907335475	1.25894214968	1.76956046631	6.47423519991	5.6190163367	1	2	2.37702144647	5.67844235805	5.94141145901	7.68570557265	15.8204173565	0.45112871216	0	8.05105897326e-07	10.6273062865	6.18686051194	12.7104657253	1.62373084374	5.3022246766	13.9279761418	1.797042236	7	18.9399362403	7.90359788951	0.699874946849	14.2762142008	6	14.923619633	0.924262503179	4.69461918481	89	3.2221857022	18.3179139313	7.10716045983	1.18630914983	6.41397327433	2	1.83590564225	1.05598442942	10.0902444224	1	8.45823767224	19.1084955073	11.0232564156	12.4326867846	2	2	3.90320119618	2	2	0.305080346514	5.4935614686	14.0465110122	13	5.26997867127	9.17360254755	3.35444383384	5.98217300468	4.83327805072	9.06158324392	1.16870252788	8.70839885168	0.343348082661	0.731388340205	1.116269404	3	0.520048127032	2.22649793356	4.50370515788	0.819953178951	4.19280231949	7.36842076857	6.12411369659	0.472102618884	0.386879400073	2.32953137364	2.28888834056	6.15040798292	3.33232296669	1.32786094808	3.09088224658	3	1.63398307431	2.06931644585	1	7.68570439672	11	14	13.4592698981	9.02325491797	2.30317195523	7.46042390765	7.81954986103	17.6924140127	0.891506301528	7.56892266389	5.09719149145	15.0262284462	0.127316348626	70	1.9726587695	1.11423006294	1.292677068	0	6.46616469885	0.279070016309	0
"Class_1"	1.46714427885	7.71954811911	4	4.09274251735	12.3066580665	2.16767399829	2.23942674742	0.20946285858	9.2977529161	6.54266877123	15.4230024829	10.4644804754	4.19453007141	15.2970474889	2.38400246057	5.65022443992	4.83755387462	1.40999306779	0.217576099396	18.1680233811	8.79948767819	22630	9.91526571149e-07	4	0.146628810796	1.77240754774	2.33383671334	11.3213601474	8.84441023655	7	3	1.87500005094	1.68429006861	7.07090615134	8.33081664069	8.22129725885	0.708263532399	0	0.0759170895182	14.1046233128	7.46978870061	13.1080051565	1.99610093184	12.4830165837	10.7807522554	0.108295297116	3	11.7485318478	8.17975876805	1.05641527282	2.85955348271	9	15.7045253989	0.177841266703	1.29154135717	21	3.88972882486	9.48370849811	12.0870665433	1.62701423299	14.350002908	0	0.143774736263	7.77187480721	16.8135292987	1	9.68655532034	19.2681708517	10.2242158153	15.1119535454	6	1	2.68843500812	2	4	3.066870209	8.36480444038	12.4663676577	15	1.76966281025	3.65925220603	13.6135431262	1.57477438074	1.42749335713	2.53990259861	1.51812667385	13.0678595059	1.08006130357	0.166715394082	1.12630041176	2	0.664577062433	6.19556724771	3.62379396093	0.726795673584	6.94486454562	7.92580152259	5.63328836444	1.27391669252	10.4461154354	7.24130994308	3.77944679356	5.2431397196	2.9308765952	0.165067527891	13.04910666	6	2.62325238838	1.69407953027	2	2.46978784048	7	1	10.3545058319	9.77578411183	2.00683262979	8.9212386364	8.63406488063	6.23555739418	0.661654656946	1.92520771312	7.52809033571	3.43781945966	0.0654896359678	77	1.46056393514	2.19505320765	2.3285762465	1	1.50421554124	1.88340894123	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	0.787746604272	-999	6.40126810378	-999	12.1486051203	-999	-999	-999	-999	-999	-999	7.80646203146	14558	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	1.5832028114	-999	-999	-999	0	-999	16.9900884784	-999	-999	-999	-999	-999	-999	9	-999	-999	0.603037473499	-999	2	-999	-999	-999	1	-999	-999	-999	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	1	-999	7	28	6.13715539756	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	54	-999	-999	-999	0	-999	-999	100
"Class_1"	1.54327325863	8.85673166445	4	4.06400590291	8.41833315498	2.73201222399	3.25338868968	0.25506935282	7.31481580714	1.57549189346	15.8105255373	6.19838316434	3.61732450564	13.5252459091	1.36292929163	4.89361715425	2.94394355483	0.539966680322	0.179836739337	18.3187044082	8.48336992194	1776	1.44204497574e-07	4	0.318936671398	2.31317309034	2.59645369542	4.09878076539	8.9259642624	4	2	1.23566301315	1.96037476469	7.45977034031	8.11261664054	15.7593270004	0.512820336475	0	0.0566401560238	8.49070285268	7.83107366018	14.0145994674	2.5473679529	11.9523594215	9.14372790322	0.314003560953	9	12.7699320505	8.50886382843	2.77455779158	7.06122308941	10	16.0747655125	0.459622714327	1.43899892965	1	5.17205461676	0.287958891173	11.4645095016	2.16023557789	15.7801543031	1	0.364088427111	5.25466586242	16.6891422204	2	9.90615234277	19.293193427	9.78723385906	11.1466851314	2	1	1.73245611686	2	2	1.76457277255	8.39416096068	13.4042558496	3	2.12962967526	8.45403009607	3.72468689359	1.97080315629	1.43899843156	1.32013118811	0.875912622364	7.59558992957	1.12617230094	0.15646553198	1.06233998379	4	0.432259145191	5.3353439603	4.3514191653	0.483497352234	7.17413996721	7.24358900635	9.31637436778	1.47201901653	19.685863403	6.98745331431	2.08125573175	5.92257618405	2.45510681532	0.124888789542	11.3051589154	5	1.69634270785	2.19140999408	1	3.00312816862	10	5	15.728698414	10.2127660311	2.64018775698	8.13556239515	7.75640943689	0.163932924109	0.654451201794	2.3161761682	5.18518520971	1.56536942581	0.00763070123244	42	1.92583390234	1.79874943493	1.41584262091	0	1.20512906909	1.70212699842	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.29102872097	-999	6.82472506556	-999	11.3545007971	-999	-999	-999	-999	-999	-999	6.51513035261	21342	-999	4	-999	-999	-999	-999	-999	4	2	-999	-999	4.40328623078	-999	-999	-999	0	-999	13.0374075736	-999	-999	-999	-999	-999	-999	3	-999	-999	0.453378104799	-999	10	-999	-999	-999	55	-999	-999	-999	-999	-999	1	-999	-999	-999	2	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	2	-999	7	1	11.1702982978	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	72	-999	-999	-999	0	-999	-999	100
"Class_1"	1.73112985765	8.24081335365	4	3.59679311249	9.83417343537	2.7448534867	2.25202685989	0.824140189596	12.7139367973	3.10722155589	14.7470822868	6.54081515124	4.34118881256	11.4161341568	3.11885403222	6.12903127938	2.67100404571	1.32730220115	0.182251925864	18.340881659	5.47752566978	15610	-3.91065013829e-07	4	1.29507451505	1.64691160352	2.63256393885	6.85268257252	8.45913871184	1	2	2.43293884077	2.3206479625	4.49217649893	8.2595138505	14.0351886362	0.831025264396	0	0.391717625727	14.7246942821	7.0929502974	12.5015601666	1.86770406288	9.13432443937	8.40293586492	1.07854255544	3	13.8684508192	7.69806628929	4.9490128626	8.35727016286	11	15.1032451987	0.836893924908	1.40361808	25	3.1066744809	18.2641106421	8.13154111702	1.47535914678	13.6350025124	1	1.41044098001	4.69603314078	16.4080953512	3	9.61946292512	18.1469657189	8.06451534591	13.1465334088	6	1	3.51275378802	2	4	1.62072941823	8.08484029367	12.1505384013	2	2.78728676401	6.43333869235	3.46665831575	2.11478481003	2.13349885139	3.75000085927	1.89956295727	12.3782058999	0.885840024974	1.12171819071	0.707902881519	2	0.627359233075	5.19104814207	3.05254220151	0.716537450654	6.38802272221	7.1468149695	7.42475210553	1.38386421859	1.72523916338	5.94093259282	2.51643871893	4.23609429227	2.78115545922	0.641093385808	9.86506145331	6	2.20401396202	5.23367709205	2	4.15471069525	23	1	11.6948892816	11.9354841027	1.90265502974	11.9895869938	7.97783969126	3.36826984441	1.48029754045	2.747162741	9.92665017075	3.57022943097	0.283160178495	64	1.31479113961	4.73721197309	2.25696053319	0	2.06094115431	1.61290385915	0
"Class_1"	2.18530861493	6.92445445172	4	3.52360582734	9.85279914272	2.67257242922	1.87523160623	0.366002428421	9.97792505537	1.7724280812	14.9823314625	7.0436278857	4.99106541558	10.1155918635	2.84165975579	7.14285713506	3.12179262743	0.734327063509	0.244451727062	18.4502058313	5.01166289142	8477	9.59018683653e-07	4	0.642824674257	1.74603168881	1.98597177897	5.79003563077	9.30970743377	1	2	2.50276835741	2.27390109441	6.26179747247	8.6969367018	13.974492289	1.25984278185	0	0.104123311622	10.5831709939	7.82576551067	13.6655596043	1.82332111753	8.45466642514	10.4660637929	0.487350387945	3	13.2594202899	8.44592012916	0.827526034654	7.74820676067	8	15.4956386802	0.60503875461	1.79401964987	55	3.80214127493	10.0481228854	11.7588816167	1.52946981866	14.1192884732	1	0.609681991249	5.47726431819	16.9188609408	2	10.4466597588	18.9797891348	10.5194799994	15.6279721926	6	1	3.32744450369	2	4	1.88292648334	8.91103691207	10.7792212345	5	2.42825674462	6.38621859227	3.44016134976	1.83831682883	2.43632403405	4.43243144829	1.90476231819	13.3547813229	0.812108178809	0.687063437892	1.12672522563	8	0.860161416654	5.49466689733	3.40926573172	0.963409670379	7.21299305678	8.89763733508	5.02609668372	0.947459151147	9.91337780095	5.42038044045	3.80407116286	4.67779905724	3.64547921458	0.280625315684	11.0035642288	4	2.58180600688	5.34825519841	2	3.23366542173	7	1	13.5453365699	9.48051970092	1.79222752705	12.1062050158	10.1574800792	8.41156736849	0.923965147683	2.17657348222	7.59381871776	5.05806100246	0.240818434298	76	1.48382003682	1.48117367063	2.2845480799	0	2.42519709344	2.07792147773	0
"Class_1"	0.389748120191	5.89198559685	4	3.68797325475	8.10090619323	2.78089884707	2.59831422045	5.61020906695	8.10679651444	1.83807439246	15.6430072742	7.30197005726	4.89422350885	11.7299102293	2.21282385355	4.2105253796	3.25777669707	1.03682288349	0.217847258721	18.372367683	6.66651720374	16212	0.00671111665376	3	5.56019489417	1.85393271753	2.33146069189	6.08723514389	8.92556173561	1	2	1.75912952256	2.13483142975	8.62442229807	7.55617997514	15.2818051709	0.162161327649	0	0.0589963879014	6.91339321513	7.81601202268	13.967695965	2.0238922047	10.1916817361	7.74867900088	5.19010172908	9	12.7767005414	8.46910015986	0.243562602353	8.02885543777	12	15.6726977646	3.40859503318	1.89606839725	98	4.3469091477	5.49420501342	9.81564019357	1.80243461005	14.4923077888	1	5.41080514146	5.65894734298	16.3246999132	1	9.99297803786	18.500341092	11.8421052987	12.2779494476	6	1	2.44495134843	2	4	1.98244049242	8.60252816677	15.3947376767	3	1.55339836886	8.66490521059	3.23966417081	2.46488817889	1.34831477712	3.36683366442	1.42205047724	8.44689169643	0.646067382061	2.14800608275	0.845150173073	8	0.5654940743	5.33190483305	4.20978280597	0.635693311725	6.99438107157	7.56756745144	5.97068370753	1.1844577289	14.4103615627	6.87951433506	2.86445761102	5.56629814496	3.15371544648	3.28785121346	11.3243907405	4	1.3524517674	2.95061670684	1	2.61235887187	11	5	15.9377851464	8.15789446248	2.20298892194	8.49866161113	7.78378356346	1.99626780836	1.43149377566	2.91044826909	6.55339866168	3.55999340128	0.960235876003	66	1.92255739799	3.14694555925	1.52841882008	0	1.64324225638	0.394736504451	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	6.01750475813	-999	9.83857809328	-999	15.8729279838	-999	-999	-999	-999	-999	-999	9.50885079538	8331	-999	3	-999	-999	-999	-999	-999	1	3	-999	-999	7.56486971815	-999	-999	-999	0	-999	12.7950213684	-999	-999	-999	-999	-999	-999	3	-999	-999	1.72401130165	-999	5	-999	-999	-999	8	-999	-999	-999	-999	-999	0	-999	-999	-999	2	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	15	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	2	-999	7	1	12.0169557782	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	76	-999	-999	-999	1	-999	-999	100
